A24 ,a24.png,https://nebunexa.co/cvatt.php?get=QW1lcmljYTI0&lang=1&start=true
C5N ,c5n.png,https://nebunexa.co/cvatt.php?get=QzVO&lang=1&start=true
CRONICA TV ,cronica.png,https://nebunexa.co/cvatt.php?get=Q3JvbmljYVRW&lang=1&start=true
CANAL 26 ,canal26.png,https://nebunexa.co/cvatt.php?get=MjZfVFZfSEQ&lang=1&start=true
LA NACION,ln.png,https://nebunexa.co/cvatt.php?get=TGFfTmFjaW9u&lang=1&start=true
TN,tn.png,https://nebunexa.co/cvatt.php?get=VG9kb05vdGljaWFz&lang=1&start=true
AMERICA TV ,america.png,https://nebunexa.co/cvatt.php?get=QW1lcmljYVRW&lang=1&start=true
TELEFE ,telefe.png,https://nebunexa.co/cvatt.php?get=VGVsZWZlSEQ=&lang=1&start=true
TV PUBLICA ,tvpublica.png,https://nebunexa.co/cvatt.php?get=Q2FuYWw3&lang=1&start=true
EL TRECE ,eltrece.png,https://nebunexa.co/cvatt.php?get=QXJ0ZWFySEQ&lang=1&start=true
EL NUEVE ,nueve.png,https://nebunexa.co/cvatt.php?get=Q2FuYWw5&lang=1&start=true
ENCUENTRO ,encuentro.png ,https://nebunexa.co/cvatt.php?get=RW5jdWVudHJv&lang=1&start=true
CIUDAD MAGAZINE,ciudad.png,https://nebunexa.co/cvatt.php?get=TWFnYXppbmU=&lang=1&start=true
VOLVER,volver.png,https://nebunexa.co/cvatt.php?get=Vm9sdmVy&lang=1&start=true
CANAL DE LA CIUDAD  ,canalciudad.png,https://nebunexa.co/cvatt.php?get=Q2FuYWxfZGVfbGFfY2l1ZGFk&lang=1&start=true
METRO ,metro.png,https://nebunexa.co/cvatt.php?get=TWV0cm8&lang=1&start=true
ARGENTINISIMA ,arsat.png,https://nebunexa.co/cvatt.php?get=QXJnZW50aW5pc2ltYQ&lang=1&start=true
BRAVO TV ,bravotv.png,https://nebunexa.co/cvatt.php?get=QnJhdm9UVg==&lang=1&start=true
TV CIUDAD ,tv-ciudad.png,https://nebunexa.co/cvatt.php?get=VGV2ZV9DaXVkYWQ=&lang=1&start=true
EL DOCE ,12cordoba.png,https://nebunexa.co/cvatt.php?get=Q2FuYWxfMTJfQ0JB&lang=1&start=true
TNT ,tnt.png,https://nebunexa.co/cvatt.php?get=VE5UX0hEX0FyZw==&lang=1&start=true
TNT SERIES ,tntseries.png,https://nebunexa.co/cvatt.php?get=VE5UU2VyaWVz&lang=1&start=true
CINECANAL ,cinecanal.png,https://nebunexa.co/cvatt.php?get=Q2luZWNhbmFsSEQ=&lang=1&start=true
CINEMAX ,cinemax.png,https://nebunexa.co/cvatt.php?get=Q2luZW1heA==&lang=1&start=true
SPACE ,space.png,https://nebunexa.co/cvatt.php?get=U3BhY2U=&lang=1&start=true
AMC ,amc.png,https://nebunexa.co/cvatt.php?get=QU1D&lang=1&start=true
AXN ,axn.png,https://nebunexa.co/cvatt.php?get=QVhOSEQ=&lang=1&start=true
FX ,fx.png,https://nebunexa.co/cvatt.php?get=RlhIRA==&lang=1&start=true
WARNER ,warner.png,https://nebunexa.co/cvatt.php?get=V2FybmVySEQ=&lang=1&start=true
STAR CHANNEL ,star.png,https://nebunexa.co/cvatt.php?get=Rk9YSEQ=&lang=1&start=true
UNIVERSAL STUDIO,studio.png,https://nebunexa.co/cvatt.php?get=U3R1ZGlvX1VuaXZlcnNhbA==&lang=1&start=true
SONY CHANNEL ,sony.png,https://nebunexa.co/cvatt.php?get=U29ueUhE&lang=1&start=true
TCM ,tcm.png,https://nebunexa.co/cvatt.php?get=VENN&lang=1&start=true
CINEAR,cinear.png,https://nebunexa.co/cvatt.php?get=SU5DQUFfVHY=&lang=1&start=true
COMEDY CENTRAL,comedy central.png,https://nebunexa.co/cvatt.php?get=Q29tZWR5Q2VudHJhbA&lang=1&start=true&start=true
PARAMOUNT,paramount.png,https://nebunexa.co/cvatt.php?get=UGFyYW1vdW50&lang=1&start=true
HBO,hbo.png,https://nebunexa.co/cvatt.php?get=SEJPSEQ=&lang=1&start=true
HBO 2,hbo2.png,https://nebunexa.co/cvatt.php?get=SEJPXzI=&lang=1&start=true
HBO PLUS,hboplus.png,https://nebunexa.co/cvatt.php?get=SEJPX1BsdXM=&lang=1&start=true
HBO FAMILY,hbofam.png,https://nebunexa.co/cvatt.php?get=SEJPX0ZhbWlseQ==&lang=1&start=true
HBO EXTREME,hboxtreme.png,https://nebunexa.co/cvatt.php?get=SEJPX0V4dHJlbWU=&lang=1&start=true
HBO MUNDI,hbomundi.png,https://nebunexa.co/cvatt.php?get=SEJPX011bmRp&lang=1&start=true
HBO POP,hbopop.png,https://nebunexa.co/cvatt.php?get=SEJPX1BPUA==&lang=1&start=true
HBO SIGNATURE,hbosig.png,https://nebunexa.co/cvatt.php?get=SEJPX1NpZ25hdHVyZQ==&lang=1&start=true
UNIVERSAL CINEMA,universalcinema.png,https://nebunexa.co/cvatt.php?get=VW5pdmVyc2FsX0NpbmVtYQ==&lang=1&start=true
UNIVERSAL CRIME,universalcrime.png,https://nebunexa.co/cvatt.php?get=dW5pdmVyc2FsX0NyaW1l&lang=1&start=true
UNIVERSAL COMEDY,universalcomedy.png,https://nebunexa.co/cvatt.php?get=VW5pdmVyc2FsX0NvbWVkeQ==&lang=1&start=true
UNIVERSAL REALITY,universalreality.png,https://nebunexa.co/cvatt.php?get=VW5pdmVyc2FsX1JlYWxpdHk=&lang=1&start=true
UNIVERSAL PREMIER,universalpremiere.png,https://nebunexa.co/cvatt.php?get=VW5pdmVyc2FsX1ByZW1pZXJl&lang=1&start=true
IMAGEN UNIVERSAL,Iu.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://imagenuniversaltv.net:3771/hybrid/play.m3u8
HISTORY 2,history2.png,https://nebunexa.co/cvatt.php?get=SGlzdG9yeV8y&lang=1&start=true
HISTORY,history.png,https://nebunexa.co/cvatt.php?get=SGlzdG9yeUhE&lang=1&start=true
NATIONAL GEOGRAPHIC,national.png,https://nebunexa.co/cvatt.php?get=TmF0R2VvSEQ=&lang=1&start=true
DISCOVERY CHANNEL,discoverychannel.png,https://nebunexa.co/cvatt.php?get=RGlzY292ZXJ5SEQ=&lang=1&start=true
DISCOVERY ID,discoveryid.png,https://nebunexa.co/cvatt.php?get=SUQ=&lang=1&start=true
DISCOVERY H&H,discoveryhh.png,https://nebunexa.co/cvatt.php?get=RGlzY292ZXJ5SG9tZUhlYWx0aEhE&lang=1&start=true
DISCOVERY TURBO,discoveryturbo.png,https://nebunexa.co/cvatt.php?get=RGlzY292ZXJ5VHVyYm8=&lang=1&start=true
DISCOVERY SCIENCE,discoverySCIENCE.png,https://nebunexa.co/cvatt.php?get=RGlzY292ZXJ5X1NjaWVuY2U=&lang=1&start=true
DISCOVERY THEATER,discoverytheater.png,https://nebunexa.co/cvatt.php?get=VGhlYXRlcl9IRA==&lang=1&start=true
DISCOVERY WORLD,discoveryworld.png,https://nebunexa.co/cvatt.php?get=RGlzY292ZXJ5X1dvcmxkX0hE&lang=1&start=true
TLC,tlc.png,https://nebunexa.co/cvatt2.php?get=VExD&lang=1&start=true
ANIMAL PLANET,animal.png,https://nebunexa.co/cvatt.php?get=QW5pbWFsUGxhbmV0&lang=1&start=true
LIFETIME,lifetime.png,https://nebunexa.co/cvatt.php?get=TGlmZXRpbWU=&lang=1&start=true
FOOD NETWORK,foodnet.png,https://nebunexa.co/cvatt.php?get=Rm9vZF9OZXR3b3Jr&lang=1&start=true
SUN CHANNEL,sun.png,https://nebunexa.co/cvatt.php?get=U3VuX0NoYW5uZWw=&lang=1&start=true
A3CINE,a3cine.png,https://nebunexa.co/cvatt.php?get=QTNfQ2luZQ==&lang=1&start=true
ENTERTAIMENT,entertainment.png,https://nebunexa.co/cvatt.php?get=RV9FbnRlcnRhaW5tZW50X1RlbGV2aXNpb24=&lang=1&start=true
EURO CHANNEL,euro.png,https://nebunexa.co/cvatt.php?get=RXVyb2NoYW5uZWw=&lang=1&start=true
EUROPA EUROPA,europa.png,https://nebunexa.co/cvatt.php?get=RXVyb3BhX0V1cm9wYQ&lang=1&start=true
EURONEWS,euronews.png,https://nebunexa.co/cvatt.php?get=RXVyb25ld3M=&lang=1&start=true
TVE,tve.png,https://nebunexa.co/cvatt.php?get=VFZfRXNwYW5h&lang=1&start=true
ANTENA 3,antena3int.png,https://nebunexa.co/cvatt.php?get=QW50ZW5hXzM=&lang=1&start=true
TV5,tv5monde.png,https://nebunexa.co/cvatt.php?get=VFY1X01vbmRl&lang=1&start=true
FILM & ARTS,film-arts.png,https://nebunexa.co/cvatt.php?get=RmlsbV9BcnRz&lang=1&start=true
A&E,ae.png,https://nebunexa.co/cvatt.php?get=QUVIRA==&lang=1&start=true
TELEMAX,telemax.png,https://nebunexa.co/cvatt.php?get=VGVsZW1heA&lang=1&start=true
GARAGE TV,garage.png,https://nebunexa.co/cvatt.php?get=RWxfR2FyYWdl&lang=1&start=true
TNT NOVELAS,tntnovelas.png,https://nebunexa.co/cvatt.php?get=VEJT&lang=1&start=true
CANAL DE LAS ESTRELLAS,estrellas.png,https://nebunexa.co/cvatt.php?get=Q2FuYWxfZGVfbGFzX2VzdHJlbGxhcw==&lang=1&start=true
HOLA TV,hola.png,https://nebunexa.co/cvatt.php?get=SG9sYV9UVg==&lang=1&start=true
LA TELE,latele.png,https://nebunexa.co/cvatt.php?get=TEFfVEVMRV9DNA==&lang=1&start=true
NET TV,nettv.png,https://nebunexa.co/cvatt.php?get=TmV0X1RW&lang=1&start=true
NPY,npy.png,https://nebunexa.co/cvatt.php?get=Tk9USUNJQVNfUFlfQzQ=&lang=1&start=true
TV CHILE,tv-chile.png,https://nebunexa.co/cvatt.php?get=VHZfQ2hpbGU=&lang=1&start=true
TV Peru,tvperu.png,https://irtp-player.iblups.com/tvperuhd
LATINA,latina.png,https://tvlibre.site/order/hls/?get=aHR0cHM6Ly9saXZlLWV2ZzEudHYzNjAuYml0ZWwuY29tLnBlL2JpdGVsL2xhdGluYS9wbGF5bGlzdC5tM3U4
KARIBEÑA,karibeña.png,https://live-player.egostreaming.pe/karibenatv_685a-pe-a5676-584412/embed.html
ESPN,espn.png,https://nebunexa.co/cvatt.php?get=RVNQTjJIRA&lang=1&start=true
TYC SPORTS,tyc.png,https://nebunexa.co/cvatt.php?get=VHlDU3BvcnQ&lang=1&start=true
TNT Sports,tntsports.png,https://nebunexa.co/cvatt.php?get=VE5UX1Nwb3J0c19IRA&lang=1&start=true
HTV,htv.png,https://nebunexa.co/cvatt.php?get=SFRW&lang=1&start=true
CM,cm.png,https://nebunexa.co/cvatt.php?get=Q00=&lang=1&start=true
QUIERO TV,quiero.png,https://nebunexa.co/cvatt.php?get=UXVpZXJvX0hE&lang=1&start=true
RETRO PLUS,RETROPLUS.png,https://directorcloud.grupoz.cl/storage/players/80/sheduler_d11d04f8a6e2428e105fb1e49d7fe2d4.html
MTV,mtv.png,https://nebunexa.co/cvatt.php?get=TVRWX0hE&lang=1&start=true&lang=1&start=true
MTV 00S,mtv00s.png,https://nebunexa.co/cvatt.php?get=TVRWMDA=&lang=1&start=true
MTV 90S,mtv90s.png,https://nebunexa.co/canal/?id=MTV_90S&lang=1&start=true
MTV HITS,mtvhits.png,https://nebunexa.co/cvatt.php?get=TVRWX0hpdHM=&lang=1&start=true
PAKA PAKA,Pakapaka.png,https://nebunexa.co/cvatt.php?get=UEFLQV9QQUtB&lang=1&start=true
DREAMWORKS,Dreamworks.png,https://nebunexa.co/cvatt.php?get=RHJlYW13b3Jrcw==&lang=1&start=true
NICK JUNIOR,nickj.png,https://nebunexa.co/cvatt.php?get=Tmlja19Kcg==&lang=1&start=true
NICKELODEON,nick.png,https://nebunexa.co/cvatt.php?get=Tmlja2Vsb2Rlb24=&lang=1&start=true
DISCOVERY KIDS,discoverykids.png,https://nebunexa.co/cvatt.php?get=RGlzY292ZXJ5X0tpZHM=&lang=1&start=true
DISNEY JUNIOR,disneyjunior.png,https://nebunexa.co/cvatt.php?get=RGlzbmV5SnI=&lang=1&start=true
DISNEY CHANNEL,disneychannel.png,https://nebunexa.co/cvatt.php?get=RGlzbmV5Q2hhbm5lbEhE&lang=1&start=true
CARTOONITO,cartoonito.png,https://nebunexa.co/cvatt.php?get=Qm9vbWVyYW5n&lang=1&start=true
CARTOON NETWORK,cartoonnetwork.png,https://nebunexa.co/cvatt.php?get=Q2FydG9vbk5ldHdvcms=&lang=1&start=true
ADULT SWIM,adult-swim@2x.png,https://nebunexa.co/cvatt.php?get=QWR1bHRfU3dpbQ==&lang=1&start=true
