AMERICA TV ,https://i.ibb.co/Q3TmRjd7/america.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/America/live_dash_cld/America.mpd?&ck=eyJiNTY1MTgwNmI0MmYwODdjNTgzMzJiMDUyZGU3MjdjNSI6IjExOTAxYjM1Y2MzZTVhYTczNjE5ZjY0ZDAyYzM4YTBmIn0%3D
TV PUBLICA ,https://i.ibb.co/V03t5TpL/tvpublica.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/TVPublica/live_dash_cld/TVPublica.mpd?&ck=eyI2YjE3NTM4ODEwZjFkZDQ0ODVmMTc0ZGNjMjA0ODcyYyI6IjNkNWI5NzM3NzI0MzNjZTA3Yzg5OTlhYTY1OWVhNDhjIn0%3D
EL NUEVE ,https://i.ibb.co/4RKKhZr3/nueve.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/Canal9/live_dash_cld/Canal9.mpd?&ck=eyI3YzFmNTBlM2Y1MTIxNmJkZDFlZmNjOTlkM2EyNzIxNyI6IjM0NDFjOTMwMjc3ZDgyNDQwMmFhZmVlNDQ2YmE4ZjkwIn0%3D
TELEFE ,https://i.ibb.co/rfwh6gSL/telefe.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/Telefe/live_dash_cld/Telefe.mpd?&ck=eyI5YmI1NGZjY2ZmYWRkZDM4OTE2ZTg1YzA4ZGU5OGNjOSI6ImQwNmY1MDljNDE4ZWI2ZjFiMmZjMmI3NjY0NDUzMjhiIn0%3D
EL TRECE ,https://i.ibb.co/KjSfpymR/eltrece.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/Canal13/live_dash_cld/Canal13.mpd?&ck=eyJlN2IwNWM3YTczN2I3ZjBhNWQ1NzFiOTFkZWFhMjY5NyI6IjQwNzlhYzIwNWI1NDRiMWMyOTRlZTE1Njg5MDZmZjU4In0%3D
CIUDAD MAGAZINE,https://i.ibb.co/fYSdXBJt/ciudad.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/CiudadMagazine/live_dash_cld/CiudadMagazine.mpd?&ck=eyIwMTQ3NzFjNGE5MWRiODBlOTZmMDM4ZWMwYWNmYzMwNCI6ImUzN2ZhNjk2MjY1OTIzYTYwODJkZTE1NzY2MmFhYjczIn0%3D
VOLVER,https://i.ibb.co/vCQw94Dv/volver.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/Volver/live_dash_cld/Volver.mpd?&ck=eyI3YTdlY2YwYzM0Njk1ZGQ0ZTI1MzU3NGIwYjg1NDQxZSI6ImU2NTE4ZTBiNWRmYTVlMGRjMjY4YTViMTYxMDY4MTFiIn0%3D
A24 ,https://i.ibb.co/gK6QS8z/a24.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/A24/live_dash_cld/A24.mpd?&ck=eyJlZDkzNmNkNWNiNTllZWVlODNhZGRhZmI0NDY2NjJhNCI6ImRkNGI3YWViMmJjMDAwNDY4ODgzMjk2ZTdhZTRhMDliIn0%3D
TN,https://i.ibb.co/FkHKJQZb/tn.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/TN/live_dash_cld/TN.mpd?&ck=eyI0YjRlYmUzYzY4YzRjOTVjNzYzOTA5NmU3NmMyMzNkMCI6IjBjNDhjZDVlMzI5OGI3NjJhMDk5YWNkYzA1YTUxODJhIn0%3D
C5N ,https://i.ibb.co/RG9qw4tn/c5n.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/C5N/live_dash_cld/C5N.mpd?&ck=eyJiZDE3NjdmZTM1NTRmMTI4NTIyMmI1NjEwMTA1YzBlOSI6IjgzOWQ1YjFlZWM3ZWI3MGQ2OGMxZTE1MzFmYzBkNmQ0In0%3D
CRONICA TV ,https://i.ibb.co/b5mRn0ZS/cronica.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/Cronica/live_dash_cld/Cronica.mpd?&ck=eyIxOTRmMDY4MjE4MGUxNDdmNzkyODA3OGRjYzc4YTAxOSI6ImRkZmMwODU0NWU3NGE2YmQ4ODcwZjExODljZDFiZWMwIn0%3D
CANAL 26 ,https://i.ibb.co/VWVbXMqt/canal26.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://csc-arr-edge02.sensa.com.ar/live/eds/Canal26/live_dash_cld/Canal26.mpd?&ck=eyJiMzVhZWNjNTU0Yjg1OWE5N2NmMTFiODkyNzMxYWYxZiI6IjNhNWRhMWE3YzZhNWNjNmU0ODhiZGJiYmYwOTEzMmZmIn0%3D
