
TELEFE ,https://i.ibb.co/rfwh6gSL/telefe.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/45_.m3u8?token=cN1AXRbUf57iF-xDzfd1WA&expires=1750349468
EL TRECE ,https://i.ibb.co/KjSfpymR/eltrece.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/46_.m3u8?token=dUhWtGSxIM2gkrkeJt7qPg&expires=1750349543
TNT ,https://i.ibb.co/h1BWH2th/tnt.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/41_.m3u8?token=fgRZs-k86bxzWHKI1FFjzg&expires=1750352031
TNT SERIES ,https://i.ibb.co/zh8h6jGp/tntseries.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/76_.m3u8?token=csshwoaUvBxHByVVYFSmkQ&expires=1750351979
CINECANAL ,https://i.ibb.co/6RtbCVYt/cinecanal.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/44_.m3u8?token=mVbCUYrClmV625OCE37LPw&expires=1750352343
CINEMAX ,https://i.ibb.co/RGYqhbzp/cinemax.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/43_.m3u8?token=NEy5NzfgpvAxidsY9k2Oxg&expires=1750352164
SPACE ,https://i.ibb.co/0pY4PNct/space.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/39_.m3u8?token=b9Ui5sENryAAMHBHbnXZXQ&expires=1750352199
AMC ,https://i.ibb.co/kkf3pWT/amc.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/82_.m3u8?token=jr6U6RfMkT47cOmwttxmDA&expires=1750352516
USA NETWORK,http://imgfz.com/i/Of7UvK6.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/58_.m3u8?token=5nGw6TUySlA9WwU6yIjgzQ&expires=1750352243
AXN ,https://i.ibb.co/MxPgzRxb/axn.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/78_.m3u8?token=uoX8wUv_LGfAYulhlVSTZA&expires=1750352460
FX ,https://i.ibb.co/Txfz0vj3/fx.png,chrome-extension://opmeopcambhfimffbomjgemehjkbbmji/pages/player.html#https://live.saohgdasregions.fun:9092/MTgxLjQ3LjExNC4yNDc=/70_.m3u8?token=Ly5fUrX9lG-yKbje-4COtA&expires=1750352386
